participant,accent_internal,accent_external,group,aptitude,engagement,involvement,condition,value,word,variable
am1,ae,ae,american english,11,2.5,7,before,1,vampire,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,warm,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,birthday,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,cheer,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,finger,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,wears,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,river,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,driver,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,earn,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,working,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,hard,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,person,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,turns,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,information,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,rewarded,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,others,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,weird,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,shirt,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,girlfriends,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,research,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,antarctica,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,flirting,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,bar,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,card,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,leather jacket,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,opportunity,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,learn,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,share,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,winter,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,formal,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,perfect,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,chocolate-covered,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,uniform,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,first day,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,polar bear,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,liar,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,heart attack,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,sleep over,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,nurse,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,weird,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,car,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,murdered,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,murder,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,girlfriends,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,perfect,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,understand,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,daughter,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,never ever,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,social services,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,hurt,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,learn,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,superpowers,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,worse,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,circumstances,rhoticity
am1,ae,ae,american english,11,2.5,7,before,0,sister,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,vampire,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,warm,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,birthday,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,cheer,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,finger,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,wears,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,river,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,driver,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,earn,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,working,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,hard,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,person,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,turns,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,information,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,rewarded,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,others,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,weird,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,shirt,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,girlfriends,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,research,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,antarctica,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,flirting,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,bar,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,card,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,leather jacket,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,opportunity,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,learn,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,share,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,winter,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,formal,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,perfect,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,chocolate-covered,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,uniform,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,first day,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,polar bear,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,liar,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,heart attack,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,sleep over,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,nurse,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,weird,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,car,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,murdered,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,murder,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,girlfriends,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,perfect,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,understand,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,daughter,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,never ever,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,social services,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,hurt,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,learn,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,superpowers,rhoticity
am2,ae,ae,american english,11,3.5,4,before,0,worse,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,circumstances,rhoticity
am2,ae,ae,american english,11,3.5,4,before,1,sister,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,vampire,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,warm,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,birthday,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,cheer,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,finger,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,wears,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,river,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,driver,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,earn,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,working,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,hard,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,person,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,turns,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,information,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,rewarded,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,others,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,weird,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,shirt,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,girlfriends,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,research,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,antarctica,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,flirting,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,bar,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,card,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,leather jacket,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,opportunity,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,learn,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,share,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,winter,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,formal,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,perfect,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,chocolate-covered,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,uniform,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,first day,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,polar bear,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,liar,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,heart attack,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,sleep over,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,nurse,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,weird,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,car,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,murdered,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,murder,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,girlfriends,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,perfect,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,understand,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,daughter,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,never ever,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,social services,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,hurt,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,0,learn,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,superpowers,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,worse,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,circumstances,rhoticity
am3,ae,ae,american english,9.5,2.5,7,before,1,sister,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,vampire,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,warm,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,birthday,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,cheer,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,finger,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,wears,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,river,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,driver,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,earn,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,working,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,hard,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,person,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,turns,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,information,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,rewarded,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,others,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,weird,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,shirt,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,girlfriends,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,research,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,antarctica,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,flirting,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,bar,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,card,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,leather jacket,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,opportunity,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,learn,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,share,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,winter,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,formal,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,perfect,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,chocolate-covered,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,uniform,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,first day,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,polar bear,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,1,liar,rhoticity
aw1,ae,ae,american english,10,3.5,7,before,0,heart attack,rhoticity
